Date,Year,Month,Day,Season,Cotlook_A_index
4/29/1980,1980,4,29,1979,88.90
4/28/1980,1980,4,28,1979,89.55
4/25/1980,1980,4,25,1979,89.90
4/24/1980,1980,4,24,1979,89.70
4/23/1980,1980,4,23,1979,89.50
4/22/1980,1980,4,22,1979,88.95
4/21/1980,1980,4,21,1979,90.30
4/18/1980,1980,4,18,1979,90.50
4/17/1980,1980,4,17,1979,90.70
4/16/1980,1980,4,16,1979,90.75
4/15/1980,1980,4,15,1979,91.05
4/14/1980,1980,4,14,1979,91.05
4/11/1980,1980,4,11,1979,90.85
4/10/1980,1980,4,10,1979,91.00
4/9/1980,1980,4,9,1979,90.30
4/8/1980,1980,4,8,1979,91.45
4/3/1980,1980,4,3,1979,90.85
4/2/1980,1980,4,2,1979,92.15
4/1/1980,1980,4,1,1979,93.50
3/31/1980,1980,3,31,1979,94.10
3/28/1980,1980,3,28,1979,93.95
3/27/1980,1980,3,27,1979,94.25
3/26/1980,1980,3,26,1979,93.65
3/25/1980,1980,3,25,1979,93.95
3/24/1980,1980,3,24,1979,94.15
3/21/1980,1980,3,21,1979,94.15
3/20/1980,1980,3,20,1979,93.45
3/19/1980,1980,3,19,1979,92.35
3/18/1980,1980,3,18,1979,91.25
3/17/1980,1980,3,17,1979,90.20
3/14/1980,1980,3,14,1979,89.70
3/13/1980,1980,3,13,1979,91.75
3/12/1980,1980,3,12,1979,91.85
3/11/1980,1980,3,11,1979,92.00
3/10/1980,1980,3,10,1979,93.20
3/7/1980,1980,3,7,1979,93.50
3/6/1980,1980,3,6,1979,94.70
3/5/1980,1980,3,5,1979,94.90
3/4/1980,1980,3,4,1979,95.80
3/3/1980,1980,3,3,1979,97.30
2/29/1980,1980,2,29,1979,97.50
2/28/1980,1980,2,28,1979,97.10
2/27/1980,1980,2,27,1979,96.85
2/26/1980,1980,2,26,1979,95.65
2/25/1980,1980,2,25,1979,94.45
2/22/1980,1980,2,22,1979,95.05
2/21/1980,1980,2,21,1979,95.75
2/20/1980,1980,2,20,1979,95.35
2/19/1980,1980,2,19,1979,96.65
2/18/1980,1980,2,18,1979,96.65
2/15/1980,1980,2,15,1979,97.75
2/14/1980,1980,2,14,1979,97.75
2/13/1980,1980,2,13,1979,97.85
2/12/1980,1980,2,12,1979,98.40
2/11/1980,1980,2,11,1979,97.50
2/8/1980,1980,2,8,1979,96.70
2/7/1980,1980,2,7,1979,97.60
2/6/1980,1980,2,6,1979,98.10
2/5/1980,1980,2,5,1979,97.90
2/4/1980,1980,2,4,1979,96.90
2/1/1980,1980,2,1,1979,95.50
1/31/1980,1980,1,31,1979,95.10
1/30/1980,1980,1,30,1979,94.50
1/29/1980,1980,1,29,1979,92.50
1/28/1980,1980,1,28,1979,91.70
1/25/1980,1980,1,25,1979,92.30
1/24/1980,1980,1,24,1979,91.60
1/23/1980,1980,1,23,1979,89.45
1/22/1980,1980,1,22,1979,88.30
1/21/1980,1980,1,21,1979,87.95
1/18/1980,1980,1,18,1979,87.90
1/17/1980,1980,1,17,1979,87.25
1/16/1980,1980,1,16,1979,86.95
1/15/1980,1980,1,15,1979,86.60
1/14/1980,1980,1,14,1979,85.60
1/11/1980,1980,1,11,1979,85.05
1/10/1980,1980,1,10,1979,84.80
1/9/1980,1980,1,9,1979,83.70
1/8/1980,1980,1,8,1979,84.10
1/7/1980,1980,1,7,1979,84.55
1/4/1980,1980,1,4,1979,84.65
1/3/1980,1980,1,3,1979,84.85
1/2/1980,1980,1,2,1979,83.85
12/31/1979,1979,12,31,1979,83.85
12/28/1979,1979,12,28,1979,83.40
12/27/1979,1979,12,27,1979,83.45
12/24/1979,1979,12,24,1979,82.95
12/21/1979,1979,12,21,1979,82.70
12/20/1979,1979,12,20,1979,82.80
12/19/1979,1979,12,19,1979,83.10
12/18/1979,1979,12,18,1979,82.80
12/17/1979,1979,12,17,1979,82.80
12/14/1979,1979,12,14,1979,82.25
12/13/1979,1979,12,13,1979,82.15
12/12/1979,1979,12,12,1979,81.60
12/11/1979,1979,12,11,1979,81.60
12/10/1979,1979,12,10,1979,81.80
12/7/1979,1979,12,7,1979,81.50
12/6/1979,1979,12,6,1979,81.70
12/5/1979,1979,12,5,1979,81.35
12/4/1979,1979,12,4,1979,81.95
12/3/1979,1979,12,3,1979,81.25
11/30/1979,1979,11,30,1979,80.75
11/29/1979,1979,11,29,1979,80.75
11/28/1979,1979,11,28,1979,80.40
11/27/1979,1979,11,27,1979,80.25
11/26/1979,1979,11,26,1979,80.95
11/23/1979,1979,11,23,1979,81.25
11/22/1979,1979,11,22,1979,81.05
11/21/1979,1979,11,21,1979,80.70
11/20/1979,1979,11,20,1979,80.40
11/19/1979,1979,11,19,1979,80.25
11/16/1979,1979,11,16,1979,80.50
11/15/1979,1979,11,15,1979,80.70
11/14/1979,1979,11,14,1979,80.25
11/13/1979,1979,11,13,1979,80.45
11/12/1979,1979,11,12,1979,79.20
11/9/1979,1979,11,9,1979,79.35
11/8/1979,1979,11,8,1979,79.40
11/7/1979,1979,11,7,1979,79.05
11/6/1979,1979,11,6,1979,79.25
11/5/1979,1979,11,5,1979,79.40
11/2/1979,1979,11,2,1979,79.25
11/1/1979,1979,11,1,1979,78.70
10/31/1979,1979,10,31,1979,78.80
10/30/1979,1979,10,30,1979,78.15
10/29/1979,1979,10,29,1979,77.90
10/26/1979,1979,10,26,1979,78.00
10/25/1979,1979,10,25,1979,77.80
10/24/1979,1979,10,24,1979,78.15
10/23/1979,1979,10,23,1979,78.10
10/22/1979,1979,10,22,1979,78.05
10/19/1979,1979,10,19,1979,78.15
10/18/1979,1979,10,18,1979,78.35
10/17/1979,1979,10,17,1979,78.25
10/16/1979,1979,10,16,1979,77.85
10/15/1979,1979,10,15,1979,78.05
10/12/1979,1979,10,12,1979,77.85
10/11/1979,1979,10,11,1979,77.75
10/10/1979,1979,10,10,1979,77.60
10/9/1979,1979,10,9,1979,78.00
10/8/1979,1979,10,8,1979,78.25
10/5/1979,1979,10,5,1979,78.00
10/4/1979,1979,10,4,1979,78.00
10/3/1979,1979,10,3,1979,77.95
10/2/1979,1979,10,2,1979,78.05
10/1/1979,1979,10,1,1979,77.85
9/28/1979,1979,9,28,1979,78.40
9/27/1979,1979,9,27,1979,78.20
9/26/1979,1979,9,26,1979,78.00
9/25/1979,1979,9,25,1979,77.80
9/24/1979,1979,9,24,1979,77.95
9/21/1979,1979,9,21,1979,77.75
9/20/1979,1979,9,20,1979,77.80
9/19/1979,1979,9,19,1979,77.70
9/18/1979,1979,9,18,1979,77.40
9/17/1979,1979,9,17,1979,77.25
9/14/1979,1979,9,14,1979,77.25
9/13/1979,1979,9,13,1979,77.90
9/12/1979,1979,9,12,1979,78.20
9/11/1979,1979,9,11,1979,78.30
9/10/1979,1979,9,10,1979,77.85
9/7/1979,1979,9,7,1979,77.80
9/6/1979,1979,9,6,1979,78.00
9/5/1979,1979,9,5,1979,77.90
9/4/1979,1979,9,4,1979,78.65
9/3/1979,1979,9,3,1979,78.65
8/31/1979,1979,8,31,1978,78.85
8/30/1979,1979,8,30,1978,78.70
8/29/1979,1979,8,29,1978,78.55
8/28/1979,1979,8,28,1978,78.65
8/24/1979,1979,8,24,1978,77.60
8/23/1979,1979,8,23,1978,77.50
8/22/1979,1979,8,22,1978,77.65
8/21/1979,1979,8,21,1978,77.40
8/20/1979,1979,8,20,1978,77.60
8/17/1979,1979,8,17,1978,77.70
8/16/1979,1979,8,16,1978,77.45
8/15/1979,1979,8,15,1978,77.60
8/14/1979,1979,8,14,1978,77.60
8/13/1979,1979,8,13,1978,76.90
8/10/1979,1979,8,10,1978,76.90
8/9/1979,1979,8,9,1978,76.90
8/8/1979,1979,8,8,1978,76.85
8/7/1979,1979,8,7,1978,76.95
8/6/1979,1979,8,6,1978,76.70
8/3/1979,1979,8,3,1978,76.85
8/2/1979,1979,8,2,1978,76.75
8/1/1979,1979,8,1,1978,77.05
7/31/1979,1979,7,31,1978,76.90
7/30/1979,1979,7,30,1978,77.40
7/27/1979,1979,7,27,1978,77.65
7/26/1979,1979,7,26,1978,77.35
7/25/1979,1979,7,25,1978,77.25
7/24/1979,1979,7,24,1978,77.25
7/23/1979,1979,7,23,1978,77.05
7/20/1979,1979,7,20,1978,76.45
7/19/1979,1979,7,19,1978,76.30
7/18/1979,1979,7,18,1978,76.55
7/17/1979,1979,7,17,1978,76.55
7/16/1979,1979,7,16,1978,76.70
7/13/1979,1979,7,13,1978,76.75
7/12/1979,1979,7,12,1978,77.20
7/11/1979,1979,7,11,1978,77.15
7/10/1979,1979,7,10,1978,76.85
7/9/1979,1979,7,9,1978,76.45
7/6/1979,1979,7,6,1978,76.90
7/5/1979,1979,7,5,1978,76.45
7/4/1979,1979,7,4,1978,76.45
7/3/1979,1979,7,3,1978,76.55
7/2/1979,1979,7,2,1978,75.95
6/29/1979,1979,6,29,1978,75.35
6/28/1979,1979,6,28,1978,76.35
6/27/1979,1979,6,27,1978,77.20
6/26/1979,1979,6,26,1978,77.40
6/25/1979,1979,6,25,1978,77.65
6/22/1979,1979,6,22,1978,77.25
6/21/1979,1979,6,21,1978,76.75
6/20/1979,1979,6,20,1978,76.65
6/19/1979,1979,6,19,1978,76.80
6/18/1979,1979,6,18,1978,77.05
6/15/1979,1979,6,15,1978,76.50
6/14/1979,1979,6,14,1978,76.30
6/13/1979,1979,6,13,1978,76.65
6/12/1979,1979,6,12,1978,76.60
6/11/1979,1979,6,11,1978,75.75
6/8/1979,1979,6,8,1978,75.10
6/7/1979,1979,6,7,1978,75.30
6/6/1979,1979,6,6,1978,75.30
6/5/1979,1979,6,5,1978,74.90
6/4/1979,1979,6,4,1978,75.00
6/1/1979,1979,6,1,1978,74.50
5/31/1979,1979,5,31,1978,74.70
5/30/1979,1979,5,30,1978,74.30
5/29/1979,1979,5,29,1978,74.05
5/25/1979,1979,5,25,1978,74.15
5/24/1979,1979,5,24,1978,74.05
5/23/1979,1979,5,23,1978,74.70
5/22/1979,1979,5,22,1978,75.00
5/21/1979,1979,5,21,1978,75.15
5/18/1979,1979,5,18,1978,75.45
5/17/1979,1979,5,17,1978,75.40
5/16/1979,1979,5,16,1978,75.60
5/15/1979,1979,5,15,1978,75.55
5/14/1979,1979,5,14,1978,75.95
5/11/1979,1979,5,11,1978,75.55
5/10/1979,1979,5,10,1978,75.70
5/9/1979,1979,5,9,1978,75.35
5/8/1979,1979,5,8,1978,75.00
5/4/1979,1979,5,4,1978,76.20
5/3/1979,1979,5,3,1978,76.20
5/2/1979,1979,5,2,1978,74.95
5/1/1979,1979,5,1,1978,74.60
4/30/1979,1979,4,30,1978,73.70
4/27/1979,1979,4,27,1978,74.00
4/26/1979,1979,4,26,1978,74.00
4/25/1979,1979,4,25,1978,73.40
4/24/1979,1979,4,24,1978,73.15
4/23/1979,1979,4,23,1978,73.40
4/20/1979,1979,4,20,1978,73.50
4/19/1979,1979,4,19,1978,73.20
4/18/1979,1979,4,18,1978,72.85
4/17/1979,1979,4,17,1978,73.50
4/12/1979,1979,4,12,1978,73.50
4/11/1979,1979,4,11,1978,73.50
4/10/1979,1979,4,10,1978,73.60
4/9/1979,1979,4,9,1978,73.45
4/6/1979,1979,4,6,1978,73.30
4/5/1979,1979,4,5,1978,73.40
4/4/1979,1979,4,4,1978,72.95
4/3/1979,1979,4,3,1978,73.50
4/2/1979,1979,4,2,1978,73.85
3/30/1979,1979,3,30,1978,74.05
3/29/1979,1979,3,29,1978,73.95
3/28/1979,1979,3,28,1978,73.55
3/27/1979,1979,3,27,1978,74.25
3/26/1979,1979,3,26,1978,75.30
3/23/1979,1979,3,23,1978,75.60
3/22/1979,1979,3,22,1978,75.60
3/21/1979,1979,3,21,1978,75.50
3/20/1979,1979,3,20,1978,75.75
3/19/1979,1979,3,19,1978,75.45
3/16/1979,1979,3,16,1978,75.70
3/15/1979,1979,3,15,1978,75.30
3/14/1979,1979,3,14,1978,75.25
3/13/1979,1979,3,13,1978,75.50
3/12/1979,1979,3,12,1978,75.90
3/9/1979,1979,3,9,1978,75.95
3/8/1979,1979,3,8,1978,75.15
3/7/1979,1979,3,7,1978,75.80
3/6/1979,1979,3,6,1978,76.15
3/5/1979,1979,3,5,1978,76.50
3/2/1979,1979,3,2,1978,76.15
3/1/1979,1979,3,1,1978,76.35
2/28/1979,1979,2,28,1978,77.05
2/27/1979,1979,2,27,1978,77.25
2/26/1979,1979,2,26,1978,76.65
2/23/1979,1979,2,23,1978,76.60
2/22/1979,1979,2,22,1978,77.00
2/21/1979,1979,2,21,1978,77.05
2/20/1979,1979,2,20,1978,76.95
2/19/1979,1979,2,19,1978,77.00
2/16/1979,1979,2,16,1978,77.25
2/15/1979,1979,2,15,1978,77.05
2/14/1979,1979,2,14,1978,76.30
2/13/1979,1979,2,13,1978,76.10
2/12/1979,1979,2,12,1978,76.45
2/9/1979,1979,2,9,1978,75.15
2/8/1979,1979,2,8,1978,74.90
2/7/1979,1979,2,7,1978,74.70
2/6/1979,1979,2,6,1978,75.05
2/5/1979,1979,2,5,1978,75.35
2/2/1979,1979,2,2,1978,75.15
2/1/1979,1979,2,1,1978,75.45
1/31/1979,1979,1,31,1978,75.80
1/30/1979,1979,1,30,1978,75.90
1/29/1979,1979,1,29,1978,75.60
1/26/1979,1979,1,26,1978,75.60
1/25/1979,1979,1,25,1978,75.90
1/24/1979,1979,1,24,1978,76.10
1/23/1979,1979,1,23,1978,75.75
1/22/1979,1979,1,22,1978,75.75
1/19/1979,1979,1,19,1978,75.90
1/18/1979,1979,1,18,1978,75.60
1/17/1979,1979,1,17,1978,76.10
1/16/1979,1979,1,16,1978,76.45
1/15/1979,1979,1,15,1978,76.65
1/12/1979,1979,1,12,1978,77.85
1/11/1979,1979,1,11,1978,78.10
1/10/1979,1979,1,10,1978,78.55
1/9/1979,1979,1,9,1978,78.65
1/8/1979,1979,1,8,1978,78.60
1/5/1979,1979,1,5,1978,78.40
1/4/1979,1979,1,4,1978,78.40
1/3/1979,1979,1,3,1978,78.35
1/2/1979,1979,1,2,1978,78.45
12/29/1978,1978,12,29,1978,78.45
12/28/1978,1978,12,28,1978,78.15
12/27/1978,1978,12,27,1978,78.05
12/22/1978,1978,12,22,1978,78.40
12/21/1978,1978,12,21,1978,78.25
12/20/1978,1978,12,20,1978,78.55
12/18/1978,1978,12,18,1978,78.95
12/15/1978,1978,12,15,1978,79.05
12/14/1978,1978,12,14,1978,79.05
12/13/1978,1978,12,13,1978,79.05
12/12/1978,1978,12,12,1978,79.10
12/11/1978,1978,12,11,1978,79.70
12/9/1978,1978,12,9,1978,79.00
12/8/1978,1978,12,8,1978,79.75
12/7/1978,1978,12,7,1978,79.95
12/6/1978,1978,12,6,1978,80.15
12/5/1978,1978,12,5,1978,80.25
12/4/1978,1978,12,4,1978,80.55
12/1/1978,1978,12,1,1978,80.60
11/30/1978,1978,11,30,1978,80.60
11/29/1978,1978,11,29,1978,80.45
11/28/1978,1978,11,28,1978,80.60
11/27/1978,1978,11,27,1978,80.75
11/24/1978,1978,11,24,1978,80.15
11/23/1978,1978,11,23,1978,80.15
11/22/1978,1978,11,22,1978,79.55
11/21/1978,1978,11,21,1978,79.40
11/20/1978,1978,11,20,1978,79.30
11/17/1978,1978,11,17,1978,78.70
11/16/1978,1978,11,16,1978,78.90
11/15/1978,1978,11,15,1978,78.10
11/14/1978,1978,11,14,1978,78.60
11/13/1978,1978,11,13,1978,79.05
11/10/1978,1978,11,10,1978,79.15
11/9/1978,1978,11,9,1978,79.15
11/8/1978,1978,11,8,1978,79.40
11/7/1978,1978,11,7,1978,79.40
11/6/1978,1978,11,6,1978,79.15
11/3/1978,1978,11,3,1978,78.40
11/2/1978,1978,11,2,1978,78.10
11/1/1978,1978,11,1,1978,78.80
10/31/1978,1978,10,31,1978,78.95
10/28/1978,1978,10,28,1978,78.55
10/27/1978,1978,10,27,1978,78.25
10/26/1978,1978,10,26,1978,78.55
10/25/1978,1978,10,25,1978,78.15
10/24/1978,1978,10,24,1978,77.75
10/23/1978,1978,10,23,1978,77.50
10/20/1978,1978,10,20,1978,77.30
10/19/1978,1978,10,19,1978,77.40
10/18/1978,1978,10,18,1978,77.40
10/17/1978,1978,10,17,1978,76.90
10/16/1978,1978,10,16,1978,76.95
10/13/1978,1978,10,13,1978,76.85
10/12/1978,1978,10,12,1978,76.30
10/11/1978,1978,10,11,1978,76.00
10/10/1978,1978,10,10,1978,75.95
10/9/1978,1978,10,9,1978,75.95
10/6/1978,1978,10,6,1978,75.40
10/5/1978,1978,10,5,1978,75.15
10/4/1978,1978,10,4,1978,75.15
10/3/1978,1978,10,3,1978,74.95
10/2/1978,1978,10,2,1978,74.65
9/29/1978,1978,9,29,1978,74.85
9/28/1978,1978,9,28,1978,74.80
9/27/1978,1978,9,27,1978,74.50
9/26/1978,1978,9,26,1978,74.65
9/25/1978,1978,9,25,1978,74.10
9/22/1978,1978,9,22,1978,74.10
9/21/1978,1978,9,21,1978,74.10
9/20/1978,1978,9,20,1978,74.05
9/19/1978,1978,9,19,1978,74.00
9/18/1978,1978,9,18,1978,73.60
9/15/1978,1978,9,15,1978,73.80
9/14/1978,1978,9,14,1978,73.45
9/13/1978,1978,9,13,1978,74.10
9/12/1978,1978,9,12,1978,74.15
9/11/1978,1978,9,11,1978,74.00
9/8/1978,1978,9,8,1978,73.85
9/7/1978,1978,9,7,1978,73.65
9/6/1978,1978,9,6,1978,74.45
9/5/1978,1978,9,5,1978,74.65
9/4/1978,1978,9,4,1978,74.65
9/1/1978,1978,9,1,1978,74.60
8/31/1978,1978,8,31,1977,74.60
8/30/1978,1978,8,30,1977,74.65
8/29/1978,1978,8,29,1977,74.50
8/25/1978,1978,8,25,1977,73.50
8/24/1978,1978,8,24,1977,73.60
8/23/1978,1978,8,23,1977,73.25
8/22/1978,1978,8,22,1977,73.25
8/21/1978,1978,8,21,1977,73.70
8/18/1978,1978,8,18,1977,74.10
8/17/1978,1978,8,17,1977,73.65
8/16/1978,1978,8,16,1977,73.50
8/15/1978,1978,8,15,1977,73.75
8/14/1978,1978,8,14,1977,73.05
8/11/1978,1978,8,11,1977,72.10
8/10/1978,1978,8,10,1977,72.10
8/9/1978,1978,8,9,1977,72.05
8/8/1978,1978,8,8,1977,72.25
8/4/1978,1978,8,4,1977,71.70
8/3/1978,1978,8,3,1977,71.90
8/2/1978,1978,8,2,1977,72.40
8/1/1978,1978,8,1,1977,72.55
7/31/1978,1978,7,31,1977,72.05
7/28/1978,1978,7,28,1977,70.45
7/27/1978,1978,7,27,1977,70.45
7/26/1978,1978,7,26,1977,70.30
7/25/1978,1978,7,25,1977,70.10
7/24/1978,1978,7,24,1977,70.65
7/21/1978,1978,7,21,1977,70.65
7/20/1978,1978,7,20,1977,71.10
7/19/1978,1978,7,19,1977,71.05
7/18/1978,1978,7,18,1977,71.05
7/17/1978,1978,7,17,1977,70.50
7/14/1978,1978,7,14,1977,70.60
7/13/1978,1978,7,13,1977,70.60
7/12/1978,1978,7,12,1977,70.95
7/11/1978,1978,7,11,1977,70.55
7/10/1978,1978,7,10,1977,70.45
7/8/1978,1978,7,8,1977,71.85
7/7/1978,1978,7,7,1977,70.75
7/6/1978,1978,7,6,1977,70.45
7/5/1978,1978,7,5,1977,70.95
7/4/1978,1978,7,4,1977,70.95
7/3/1978,1978,7,3,1977,71.05
6/30/1978,1978,6,30,1977,71.05
6/29/1978,1978,6,29,1977,70.55
6/28/1978,1978,6,28,1977,71.55
6/27/1978,1978,6,27,1977,72.15
6/26/1978,1978,6,26,1977,72.15
6/23/1978,1978,6,23,1977,72.15
6/22/1978,1978,6,22,1977,72.10
6/21/1978,1978,6,21,1977,72.30
6/20/1978,1978,6,20,1977,72.45
6/19/1978,1978,6,19,1977,72.55
6/16/1978,1978,6,16,1977,72.60
6/15/1978,1978,6,15,1977,72.40
6/14/1978,1978,6,14,1977,72.25
6/13/1978,1978,6,13,1977,72.25
6/12/1978,1978,6,12,1977,71.80
6/9/1978,1978,6,9,1977,71.45
6/8/1978,1978,6,8,1977,70.90
6/7/1978,1978,6,7,1977,70.55
6/6/1978,1978,6,6,1977,70.55
6/5/1978,1978,6,5,1977,70.30
6/2/1978,1978,6,2,1977,70.65
6/1/1978,1978,6,1,1977,70.85
5/31/1978,1978,5,31,1977,70.90
5/30/1978,1978,5,30,1977,70.95
5/26/1978,1978,5,26,1977,71.15
5/25/1978,1978,5,25,1977,71.00
5/24/1978,1978,5,24,1977,71.10
5/23/1978,1978,5,23,1977,71.20
5/22/1978,1978,5,22,1977,71.35
5/19/1978,1978,5,19,1977,71.45
5/18/1978,1978,5,18,1977,71.45
5/17/1978,1978,5,17,1977,70.65
5/16/1978,1978,5,16,1977,70.55
5/15/1978,1978,5,15,1977,70.75
5/12/1978,1978,5,12,1977,70.85
5/11/1978,1978,5,11,1977,70.65
5/10/1978,1978,5,10,1977,70.85
5/9/1978,1978,5,9,1977,70.60
5/8/1978,1978,5,8,1977,69.90
5/5/1978,1978,5,5,1977,69.90
5/4/1978,1978,5,4,1977,69.75
5/3/1978,1978,5,3,1977,69.70
5/2/1978,1978,5,2,1977,68.80
4/28/1978,1978,4,28,1977,69.50
4/27/1978,1978,4,27,1977,69.50
4/26/1978,1978,4,26,1977,69.50
4/25/1978,1978,4,25,1977,69.50
4/24/1978,1978,4,24,1977,69.55
4/21/1978,1978,4,21,1977,69.55
4/20/1978,1978,4,20,1977,69.60
4/19/1978,1978,4,19,1977,69.75
4/18/1978,1978,4,18,1977,69.35
4/17/1978,1978,4,17,1977,69.60
4/14/1978,1978,4,14,1977,69.20
4/13/1978,1978,4,13,1977,69.20
4/12/1978,1978,4,12,1977,69.10
4/11/1978,1978,4,11,1977,69.15
4/10/1978,1978,4,10,1977,69.05
4/7/1978,1978,4,7,1977,69.00
4/6/1978,1978,4,6,1977,68.75
4/5/1978,1978,4,5,1977,68.85
4/4/1978,1978,4,4,1977,68.65
4/3/1978,1978,4,3,1977,69.20
3/31/1978,1978,3,31,1977,69.45
3/30/1978,1978,3,30,1977,69.55
3/29/1978,1978,3,29,1977,69.35
3/28/1978,1978,3,28,1977,69.50
3/23/1978,1978,3,23,1977,69.35
3/22/1978,1978,3,22,1977,69.05
3/21/1978,1978,3,21,1977,69.00
3/20/1978,1978,3,20,1977,68.85
3/17/1978,1978,3,17,1977,68.65
3/16/1978,1978,3,16,1977,68.70
3/15/1978,1978,3,15,1977,68.60
3/14/1978,1978,3,14,1977,68.45
3/13/1978,1978,3,13,1977,67.90
3/10/1978,1978,3,10,1977,67.75
3/9/1978,1978,3,9,1977,67.75
3/8/1978,1978,3,8,1977,67.85
3/7/1978,1978,3,7,1977,67.50
3/6/1978,1978,3,6,1977,67.45
3/3/1978,1978,3,3,1977,67.15
3/2/1978,1978,3,2,1977,67.20
3/1/1978,1978,3,1,1977,67.25
2/28/1978,1978,2,28,1977,67.15
2/27/1978,1978,2,27,1977,67.05
2/24/1978,1978,2,24,1977,66.85
2/23/1978,1978,2,23,1977,66.80
2/22/1978,1978,2,22,1977,66.75
2/21/1978,1978,2,21,1977,66.40
2/20/1978,1978,2,20,1977,66.40
2/17/1978,1978,2,17,1977,66.45
2/16/1978,1978,2,16,1977,66.35
2/15/1978,1978,2,15,1977,66.20
2/14/1978,1978,2,14,1977,66.00
2/13/1978,1978,2,13,1977,66.30
2/10/1978,1978,2,10,1977,66.35
2/9/1978,1978,2,9,1977,66.40
2/8/1978,1978,2,8,1977,66.30
2/7/1978,1978,2,7,1977,66.20
2/6/1978,1978,2,6,1977,66.05
2/3/1978,1978,2,3,1977,66.00
2/2/1978,1978,2,2,1977,65.95
2/1/1978,1978,2,1,1977,65.85
1/31/1978,1978,1,31,1977,65.90
1/30/1978,1978,1,30,1977,65.80
1/27/1978,1978,1,27,1977,65.80
1/26/1978,1978,1,26,1977,65.80
1/25/1978,1978,1,25,1977,65.70
1/24/1978,1978,1,24,1977,65.50
1/23/1978,1978,1,23,1977,65.05
1/20/1978,1978,1,20,1977,64.75
1/19/1978,1978,1,19,1977,64.80
1/18/1978,1978,1,18,1977,64.10
1/17/1978,1978,1,17,1977,64.10
1/16/1978,1978,1,16,1977,64.05
1/13/1978,1978,1,13,1977,63.75
1/12/1978,1978,1,12,1977,63.70
1/11/1978,1978,1,11,1977,63.30
1/10/1978,1978,1,10,1977,62.75
1/9/1978,1978,1,9,1977,62.45
1/6/1978,1978,1,6,1977,62.00
1/5/1978,1978,1,5,1977,61.95
1/4/1978,1978,1,4,1977,62.10
1/3/1978,1978,1,3,1977,61.85
12/30/1977,1977,12,30,1977,61.90
12/29/1977,1977,12,29,1977,61.40
12/28/1977,1977,12,28,1977,60.90
12/23/1977,1977,12,23,1977,60.35
12/22/1977,1977,12,22,1977,60.30
12/21/1977,1977,12,21,1977,60.35
12/20/1977,1977,12,20,1977,60.30
12/19/1977,1977,12,19,1977,59.75
12/16/1977,1977,12,16,1977,59.40
12/15/1977,1977,12,15,1977,59.40
12/14/1977,1977,12,14,1977,59.45
12/13/1977,1977,12,13,1977,59.20
12/12/1977,1977,12,12,1977,59.30
12/9/1977,1977,12,9,1977,59.30
12/8/1977,1977,12,8,1977,59.30
12/7/1977,1977,12,7,1977,59.05
12/6/1977,1977,12,6,1977,59.05
12/5/1977,1977,12,5,1977,59.00
12/2/1977,1977,12,2,1977,58.80
12/1/1977,1977,12,1,1977,58.80
11/30/1977,1977,11,30,1977,58.60
11/29/1977,1977,11,29,1977,58.30
11/28/1977,1977,11,28,1977,58.40
11/25/1977,1977,11,25,1977,58.25
11/24/1977,1977,11,24,1977,58.25
11/23/1977,1977,11,23,1977,58.30
11/22/1977,1977,11,22,1977,58.20
11/21/1977,1977,11,21,1977,58.25
11/18/1977,1977,11,18,1977,58.20
11/17/1977,1977,11,17,1977,58.05
11/16/1977,1977,11,16,1977,57.70
11/15/1977,1977,11,15,1977,57.60
11/14/1977,1977,11,14,1977,57.15
11/11/1977,1977,11,11,1977,57.30
11/10/1977,1977,11,10,1977,57.50
11/9/1977,1977,11,9,1977,57.65
11/8/1977,1977,11,8,1977,57.85
11/7/1977,1977,11,7,1977,57.90
11/4/1977,1977,11,4,1977,57.85
11/3/1977,1977,11,3,1977,57.75
11/2/1977,1977,11,2,1977,58.00
11/1/1977,1977,11,1,1977,58.25
10/31/1977,1977,10,31,1977,58.20
10/28/1977,1977,10,28,1977,58.00
10/27/1977,1977,10,27,1977,58.60
10/26/1977,1977,10,26,1977,59.00
10/25/1977,1977,10,25,1977,59.30
10/24/1977,1977,10,24,1977,59.40
10/21/1977,1977,10,21,1977,59.45
10/20/1977,1977,10,20,1977,59.55
10/19/1977,1977,10,19,1977,59.55
10/18/1977,1977,10,18,1977,59.60
10/17/1977,1977,10,17,1977,59.20
10/14/1977,1977,10,14,1977,59.15
10/13/1977,1977,10,13,1977,59.15
10/12/1977,1977,10,12,1977,59.30
10/11/1977,1977,10,11,1977,59.75
10/10/1977,1977,10,10,1977,59.75
10/7/1977,1977,10,7,1977,59.65
10/6/1977,1977,10,6,1977,59.40
10/5/1977,1977,10,5,1977,59.20
10/4/1977,1977,10,4,1977,59.20
10/3/1977,1977,10,3,1977,59.30
9/30/1977,1977,9,30,1977,59.00
9/29/1977,1977,9,29,1977,58.85
9/28/1977,1977,9,28,1977,58.75
9/27/1977,1977,9,27,1977,58.90
9/26/1977,1977,9,26,1977,58.85
9/23/1977,1977,9,23,1977,58.85
9/22/1977,1977,9,22,1977,58.90
9/21/1977,1977,9,21,1977,59.00
9/20/1977,1977,9,20,1977,59.30
9/19/1977,1977,9,19,1977,59.40
9/16/1977,1977,9,16,1977,59.40
9/15/1977,1977,9,15,1977,59.35
9/14/1977,1977,9,14,1977,59.45
9/13/1977,1977,9,13,1977,59.90
